,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
439,FF,2023-08-18,92.9,-2.4,5.7,"Díaz, Elias",553869,656629,,foul,,,,,3,Elias Diaz flies out to left fielder Andrew Benintendi.,R,R,R,COL,CWS,S,,,0,0,2023,-0.49,1.04,0.51,2.87,,,,2,3,Bot,,,,,518735,,,8.58327596204788,-135.2554807888845,-3.862909153783749,-7.60748309330057,24.015310631958062,-18.706303737089726,3.14,1.43,231.0,74.8,46.0,94.5,2468.0,6.8,716947,656629,518735,683734,672820,660162,462101,643217,673357,572204,53.72,,,,,,,,26,1,4-Seam Fastball,5,1,5,1,1,5,5,1,Standard,Standard,217.0,0.0,-0.017
440,ST,2023-08-18,79.9,-1.28,5.91,"Díaz, Elias",553869,641703,strikeout,swinging_strike,,,,,14,Elias Diaz strikes out swinging.,R,R,R,COL,CWS,S,2.0,,1,2,2023,1.0,0.21,1.0,1.21,,,666134.0,1,6,Bot,,,,,518735,,,3.1245164702173875,-116.36782993974096,-4.025509411111984,8.513962352720919,22.238717303437497,-29.74124122512491,3.14,1.43,,,,79.7,2593.0,6.2,716947,641703,518735,683734,672820,660162,462101,643217,673357,572204,54.33,,,0.0,1.0,0.0,0.0,,54,4,Sweeper,12,1,12,1,1,12,12,1,Standard,Standard,67.0,0.0,-0.215
441,FF,2023-08-18,93.7,-0.9,6.13,"Díaz, Elias",553869,641703,,ball,,,,,14,Elias Diaz strikes out swinging.,R,R,R,COL,CWS,B,,,0,2,2023,-0.25,1.03,1.44,1.87,,,666134.0,1,6,Bot,,,,,518735,,,6.56978555509554,-136.30397685845855,-7.625893267589383,-4.308029603348019,24.919111272028783,-17.882077485200483,3.09,1.35,,,,94.2,2222.0,6.2,716947,641703,518735,683734,672820,660162,462101,643217,673357,572204,54.27,,,,,,,,54,3,4-Seam Fastball,12,1,12,1,1,12,12,1,Standard,Standard,203.0,0.0,0.027
442,ST,2023-08-18,80.7,-1.14,6.04,"Díaz, Elias",553869,641703,,swinging_strike,,,,,4,Elias Diaz strikes out swinging.,R,R,R,COL,CWS,S,,,0,1,2023,0.86,0.51,-0.52,2.02,,,666134.0,1,6,Bot,,,,,518735,,,-0.2461781691338551,-117.62989690632376,-3.3107180046729834,8.06006608741695,21.502467422761423,-27.01563328046623,3.14,1.43,,,,80.8,2534.0,6.2,716947,641703,518735,683734,672820,660162,462101,643217,673357,572204,54.32,,,,,,,,54,2,Sweeper,12,1,12,1,1,12,12,1,Standard,Standard,79.0,0.0,-0.062
443,ST,2023-08-18,81.4,-1.25,5.99,"Díaz, Elias",553869,641703,,swinging_strike,,,,,9,Elias Diaz strikes out swinging.,R,R,R,COL,CWS,S,,,0,0,2023,0.74,0.1,0.36,1.42,,,666134.0,1,6,Bot,,,,,518735,,,2.190307230226114,-118.6223611633558,-3.939819682953273,6.687562079246137,19.869038676611275,-30.791691319930266,3.14,1.43,,,,81.9,2403.0,6.3,716947,641703,518735,683734,672820,660162,462101,643217,673357,572204,54.22,,,,,,,,54,1,Sweeper,12,1,12,1,1,12,12,1,Standard,Standard,92.0,0.0,-0.05
444,SL,2023-08-18,82.4,-2.94,5.64,"Díaz, Elias",553869,656629,home_run,hit_into_play,,,,,5,Elias Diaz homers (12) on a line drive to left field.   Brendan Rodgers scores.,R,R,R,COL,CWS,X,,line_drive,2,0,2023,0.29,0.14,-0.11,2.25,663898.0,,,1,1,Bot,10.76,88.81,,,518735,,,5.890732640788861,-120.1423000914216,-1.593029518683904,1.929245851040927,18.65913638491313,-30.76541918722312,3.14,1.43,391.0,106.0,21.0,83.3,2230.0,6.4,716947,656629,518735,683734,672820,660162,462101,643217,673357,572204,54.14,0.849,1.36,2.0,1.0,0.0,3.0,6.0,11,3,Slider,3,1,3,1,1,5,5,1,Strategic,Standard,63.0,0.087,1.233
445,SL,2023-08-18,80.4,-2.91,5.61,"Díaz, Elias",553869,656629,,ball,,,,,11,Elias Diaz homers (12) on a line drive to left field.   Brendan Rodgers scores.,R,R,R,COL,CWS,B,,,1,0,2023,0.49,0.04,-1.3,3.44,663898.0,,,1,1,Bot,,,,,518735,,,2.6371378838271604,-117.28746145023796,1.6641231721390917,4.195788857699836,18.16145933076063,-32.266959910653554,3.18,1.4,,,,81.4,2208.0,6.4,716947,656629,518735,683734,672820,660162,462101,643217,673357,572204,54.08,,,,,,,,11,2,Slider,3,1,3,1,1,3,3,1,Strategic,Standard,64.0,0.0,0.055
446,SL,2023-08-18,82.7,-2.98,5.6,"Díaz, Elias",553869,656629,,ball,,,,,13,Elias Diaz homers (12) on a line drive to left field.   Brendan Rodgers scores.,R,R,R,COL,CWS,B,,,0,0,2023,0.39,0.11,-0.15,1.22,663898.0,,,1,1,Bot,,,,,518735,,,5.729447798851536,-120.47575323324354,-3.81149080622264,2.88450319232018,20.580405385245065,-30.62614403866252,3.16,1.37,,,,83.7,2347.0,6.6,716947,656629,518735,683734,672820,660162,462101,643217,673357,572204,53.88,,,,,,,,11,1,Slider,3,1,3,1,1,3,3,1,Strategic,Standard,62.0,0.0,0.033
447,CU,2023-08-18,81.8,-2.58,6.14,"Díaz, Elias",553869,543766,single,hit_into_play,,,,,9,Elias Diaz singles on a line drive to center fielder Luis Robert Jr.  Nolan Jones to 2nd.,R,R,R,COL,CWS,X,8.0,line_drive,0,1,2023,0.5,-0.95,0.51,1.64,,,666134.0,1,8,Bot,149.9,100.92,,,656024,,,5.959360310207618,-119.06370893592066,-1.811548571458456,3.7814841857086985,20.366091384608502,-41.20532525092593,3.14,1.43,168.0,94.3,7.0,81.5,2311.0,5.8,716947,543766,656024,683734,672820,660162,462101,643217,673357,572204,54.69,0.517,0.465,0.9,1.0,1.0,0.0,4.0,69,2,Curveball,13,1,13,1,1,13,13,1,Standard,Standard,27.0,0.0,0.539
448,FC,2023-08-18,92.8,-2.89,6.06,"Díaz, Elias",553869,543766,,called_strike,,,,,2,Elias Diaz singles on a line drive to center fielder Luis Robert Jr.  Nolan Jones to 2nd.,R,R,R,COL,CWS,S,,,0,0,2023,0.34,0.52,-0.04,3.23,,,666134.0,1,8,Bot,,,,,656024,,,6.507919677067949,-135.29354040585866,-2.723325862823605,3.180692719049524,22.17996805679794,-25.40581279658821,3.18,1.42,,,,93.0,2421.0,5.8,716947,543766,656024,683734,672820,660162,462101,643217,673357,572204,54.74,,,,,,,,69,1,Cutter,13,1,13,1,1,13,13,1,Standard,Standard,191.0,0.0,-0.05
449,FF,2023-08-18,95.0,-1.01,6.16,"Díaz, Elias",553869,641703,single,hit_into_play,,,,,4,Elias Diaz singles on a sharp line drive to center fielder Luis Robert Jr.,R,R,R,COL,CWS,X,8.0,line_drive,0,0,2023,-0.28,1.06,-0.45,2.5,,,,1,5,Bot,114.05,64.76,,,518735,,,2.0699024076703343,-138.33600230962745,-6.370883509734949,-3.973283355377642,26.519963772305367,-17.347202642495752,3.14,1.43,233.0,101.6,11.0,95.5,2133.0,6.2,716947,641703,518735,683734,672820,660162,462101,643217,673357,572204,54.28,0.934,0.92,0.9,1.0,1.0,0.0,4.0,42,1,4-Seam Fastball,9,1,9,1,1,9,9,1,Standard,Standard,201.0,0.001,0.263
450,ST,2023-08-16,84.9,-3.88,4.39,"Díaz, Elias",553869,623149,field_out,hit_into_play,,,,,4,Elias Diaz lines out to second baseman Ketel Marte.,R,R,R,COL,AZ,X,4.0,line_drive,1,1,2023,0.49,0.6,-0.76,2.48,,,453568.0,1,9,Bot,128.75,140.87,,,645444,,,6.375663982284904,-123.67858792802038,0.5886936958546735,3.9305153071251246,21.76956014023965,-26.2765738550212,3.13,1.43,151.0,51.8,39.0,85.9,2364.0,6.6,716977,623149,645444,572233,606466,672695,605113,502054,677950,682998,53.88,0.129,0.116,0.0,1.0,0.0,0.0,1.0,85,3,Sweeper,7,9,7,9,9,7,7,9,Standard,Standard,123.0,-0.059,-0.283
451,ST,2023-08-16,84.3,-3.8,4.45,"Díaz, Elias",553869,623149,,called_strike,,,,,7,Elias Diaz lines out to second baseman Ketel Marte.,R,R,R,COL,AZ,S,,,1,0,2023,0.47,0.39,-0.8,1.95,,,453568.0,1,9,Bot,,,,,645444,,,6.091390772807688,-122.74784485292967,-0.282399518709824,3.715723891991428,21.59025661849909,-28.32780954011197,3.11,1.43,,,,85.3,2392.0,6.7,716977,623149,645444,572233,606466,672695,605113,502054,677950,682998,53.84,,,,,,,,85,2,Sweeper,7,9,7,9,9,7,7,9,Standard,Standard,108.0,0.0,-0.062
452,FF,2023-08-16,93.3,-3.8,4.43,"Díaz, Elias",553869,623149,,ball,,,,,11,Elias Diaz lines out to second baseman Ketel Marte.,R,R,R,COL,AZ,B,,,0,0,2023,-0.56,0.87,-1.42,3.73,,,453568.0,1,9,Bot,,,,,645444,,,7.3820899838783,-135.79802679217318,1.9715999436725864,-8.368650925849202,25.212398659580614,-21.83344633534626,3.25,1.54,,,,94.5,2438.0,6.7,716977,623149,645444,572233,606466,672695,605113,502054,677950,682998,53.84,,,,,,,,85,1,4-Seam Fastball,7,9,7,9,9,7,7,9,Standard,Standard,235.0,0.0,0.042
453,SL,2023-08-15,84.5,-2.46,5.53,"Díaz, Elias",553869,686826,field_out,hit_into_play,,,,,14,Elias Diaz lines out to second baseman Geraldo Perdomo.,R,R,R,COL,AZ,X,4.0,line_drive,3,2,2023,0.37,-0.36,0.95,1.89,,,,1,4,Bot,125.93,133.83,,,672515,,,7.129868896296116,-123.0058730824376,-1.4704756102404464,2.513588320557788,22.233527642772344,-35.77181073767602,3.13,1.43,167.0,85.8,10.0,84.0,2689.0,5.7,716978,686826,672515,572233,672695,671083,605113,666971,682998,502054,54.78,0.537,0.483,0.0,1.0,0.0,0.0,4.0,31,9,Slider,1,2,1,2,2,1,1,2,Standard,Standard,55.0,-0.022,-0.207
454,SL,2023-08-15,85.0,-2.57,5.59,"Díaz, Elias",553869,686826,,ball,,,,,14,Elias Diaz lines out to second baseman Geraldo Perdomo.,R,R,R,COL,AZ,B,,,2,2,2023,0.42,-0.36,1.55,0.89,,,,1,4,Bot,,,,,672515,,,8.727559769068717,-123.55154533395992,-3.984232144436035,2.7678924173952746,22.732287593678127,-35.26745532221405,3.12,1.46,,,,84.6,2736.0,5.9,716978,686826,672515,572233,672695,671083,605113,666971,682998,502054,54.56,,,,,,,,31,8,Slider,1,2,1,2,2,1,1,2,Standard,Standard,52.0,0.0,0.059
455,SL,2023-08-15,84.0,-2.58,5.55,"Díaz, Elias",553869,686826,,foul,,,,,6,Elias Diaz lines out to second baseman Geraldo Perdomo.,R,R,R,COL,AZ,S,,,2,2,2023,0.73,-0.13,0.6,1.98,,,,1,4,Bot,,,,,672515,,,5.857587325889827,-122.26566626072946,-1.645757180391342,6.294736210194052,22.851032005996128,-33.37203984299486,3.13,1.43,120.0,68.4,70.0,83.5,2611.0,5.9,716978,686826,672515,572233,672695,671083,605113,666971,682998,502054,54.64,,,,,,,,31,7,Slider,1,2,1,2,2,1,1,2,Standard,Standard,49.0,0.0,0.0
456,FF,2023-08-15,94.7,-2.26,5.88,"Díaz, Elias",553869,686826,,foul,,,,,2,Elias Diaz lines out to second baseman Geraldo Perdomo.,R,R,R,COL,AZ,S,,,2,2,2023,-0.49,0.97,-0.1,3.16,,,,1,4,Bot,,,,,672515,,,6.6807816552833295,-137.88286122652286,-3.659830262497248,-7.663613905756256,26.57268305900541,-19.09223961673185,3.13,1.43,233.0,77.7,54.0,94.4,2057.0,5.8,716978,686826,672515,572233,672695,671083,605113,666971,682998,502054,54.72,,,,,,,,31,6,4-Seam Fastball,1,2,1,2,2,1,1,2,Standard,Standard,221.0,0.0,0.0
457,SL,2023-08-15,85.0,-2.39,5.59,"Díaz, Elias",553869,686826,,ball,,,,,14,Elias Diaz lines out to second baseman Geraldo Perdomo.,R,R,R,COL,AZ,B,,,1,2,2023,0.49,-0.07,1.57,1.21,,,,1,4,Bot,,,,,672515,,,8.18901445923408,-123.61351072305786,-3.822654070968894,3.5361465970055512,22.601143831018668,-32.38963704126284,3.2,1.44,,,,84.2,2579.0,5.6,716978,686826,672515,572233,672695,671083,605113,666971,682998,502054,54.88,,,,,,,,31,5,Slider,1,2,1,2,2,1,1,2,Infield shade,Standard,61.0,0.0,0.029
458,FF,2023-08-15,95.2,-2.13,5.88,"Díaz, Elias",553869,686826,,foul,,,,,11,Elias Diaz lines out to second baseman Geraldo Perdomo.,R,R,R,COL,AZ,S,,,1,2,2023,-0.69,0.93,-0.31,3.3,,,,1,4,Bot,,,,,672515,,,6.267907391558785,-138.58343192996207,-3.2587165806004688,-10.167959496319952,28.0834201886832,-19.559548699933345,3.13,1.43,256.0,80.0,46.0,94.9,2086.0,5.9,716978,686826,672515,572233,672695,671083,605113,666971,682998,502054,54.63,,,,,,,,31,4,4-Seam Fastball,1,2,1,2,2,1,1,2,Infield shade,Standard,221.0,0.0,0.0
459,SL,2023-08-15,83.6,-2.46,5.62,"Díaz, Elias",553869,686826,,foul,,,,,3,Elias Diaz lines out to second baseman Geraldo Perdomo.,R,R,R,COL,AZ,S,,,1,1,2023,0.75,0.02,0.79,2.61,,,,1,4,Bot,,,,,672515,,,5.949342803261641,-121.81389373322924,-0.643612928519049,6.480200580746449,21.671643567606704,-32.07505248906984,3.13,1.43,167.0,59.8,49.0,83.3,2618.0,5.8,716978,686826,672515,572233,672695,671083,605113,666971,682998,502054,54.72,,,,,,,,31,3,Slider,1,2,1,2,2,1,1,2,Infield shade,Standard,67.0,0.0,-0.043
460,FF,2023-08-15,95.9,-2.21,5.92,"Díaz, Elias",553869,686826,,ball,,,,,11,Elias Diaz lines out to second baseman Geraldo Perdomo.,R,R,R,COL,AZ,B,,,0,1,2023,-0.52,0.95,-0.61,4.08,,,,1,4,Bot,,,,,672515,,,5.343843221507168,-139.66729662693157,-1.4724465798086583,-7.906347460005945,27.13271072041129,-19.53135144214659,3.2,1.41,,,,95.4,2049.0,5.7,716978,686826,672515,572233,672695,671083,605113,666971,682998,502054,54.83,,,,,,,,31,2,4-Seam Fastball,1,2,1,2,2,1,1,2,Infield shade,Standard,216.0,0.0,0.019
461,SL,2023-08-15,83.6,-2.48,5.64,"Díaz, Elias",553869,686826,,called_strike,,,,,3,Elias Diaz lines out to second baseman Geraldo Perdomo.,R,R,R,COL,AZ,S,,,0,0,2023,0.79,-0.13,0.38,2.7,,,,1,4,Bot,,,,,672515,,,4.970357582610301,-121.80555651013528,-0.169666729740657,7.059186322869011,21.91804732475228,-33.681700323192835,3.16,1.44,,,,83.0,2527.0,5.6,716978,686826,672515,572233,672695,671083,605113,666971,682998,502054,54.86,,,,,,,,31,1,Slider,1,2,1,2,2,1,1,2,Infield shade,Standard,57.0,0.0,-0.026
462,FF,2023-08-15,96.7,-1.18,6.52,"Díaz, Elias",553869,666818,field_out,hit_into_play,,,,,1,Elias Diaz grounds out to first baseman Christian Walker.,R,R,R,COL,AZ,X,3.0,ground_ball,1,2,2023,-0.31,1.21,-0.38,2.69,,,,2,6,Bot,147.33,170.0,,,672515,,,2.82766792529336,-140.79459062678075,-7.427875894431017,-4.761461605676676,28.574606222475936,-14.670821026737343,3.13,1.43,58.0,84.1,1.0,96.6,2196.0,6.0,716978,666818,672515,572233,672695,671083,605113,666971,682998,502054,54.52,0.231,0.208,0.0,1.0,0.0,0.0,2.0,48,6,4-Seam Fastball,2,2,2,2,2,2,2,2,Standard,Standard,206.0,-0.017,-0.074
463,SL,2023-08-15,85.3,-1.02,6.46,"Díaz, Elias",553869,666818,,ball,,,,,14,Elias Diaz grounds out to first baseman Christian Walker.,R,R,R,COL,AZ,B,,,0,2,2023,0.07,-0.33,1.62,0.5,,,,2,6,Bot,,,,,672515,,,6.042384125232752,-124.08214452288236,-7.100142254746546,-0.3236281483245045,22.067111290941508,-34.56058162205442,3.12,1.41,,,,85.5,2005.0,6.2,716978,666818,672515,572233,672695,671083,605113,666971,682998,502054,54.33,,,,,,,,48,5,Slider,2,2,2,2,2,2,2,2,Standard,Standard,23.0,0.0,0.009
464,SL,2023-08-15,85.6,-1.21,6.49,"Díaz, Elias",553869,666818,,foul,,,,,14,Elias Diaz grounds out to first baseman Christian Walker.,R,R,R,COL,AZ,S,,,0,2,2023,0.01,-0.48,0.88,0.99,,,,2,6,Bot,,,,,672515,,,4.892089159704022,-124.684719394392,-5.865810569178216,-0.6569472470213427,19.98251850216488,-36.52033198140364,3.13,1.43,1.0,53.0,-42.0,86.1,2188.0,6.1,716978,666818,672515,572233,672695,671083,605113,666971,682998,502054,54.37,,,,,,,,48,4,Slider,2,2,2,2,2,2,2,2,Infield shade,Standard,38.0,0.0,0.0
465,FF,2023-08-15,95.2,-2.38,6.44,"Díaz, Elias",553869,656464,field_out,hit_into_play,,,,,11,"Elias Diaz grounds out, third baseman Jace Peterson to first baseman Christian Walker.",R,R,R,COL,AZ,X,5.0,ground_ball,0,0,2023,-1.07,0.77,-0.85,2.92,,,,1,8,Bot,101.41,175.59,,,672515,,,6.482274598997139,-138.60021211032432,-5.493754261890158,-15.20358711263097,25.602057733112044,-21.191328299616792,3.13,1.43,3.0,51.2,-42.0,96.9,2324.0,6.9,716978,656464,672515,572233,672695,607054,605113,666971,682998,502054,53.63,0.111,0.1,0.0,1.0,0.0,0.0,1.0,66,1,4-Seam Fastball,5,3,5,3,3,5,5,3,Standard,Standard,220.0,-0.005,-0.169
466,FC,2023-08-15,90.0,-1.48,6.49,"Díaz, Elias",553869,666818,,foul,,,,,5,Elias Diaz grounds out to first baseman Christian Walker.,R,R,R,COL,AZ,S,,,0,2,2023,0.31,0.35,-0.18,2.48,,,,2,6,Bot,,,,,672515,,,2.565124909638677,-131.2731773700578,-4.83668239153038,3.162430357067067,22.5885212051506,-27.44331642091682,3.13,1.43,198.0,70.4,30.0,90.5,2046.0,6.0,716978,666818,672515,572233,672695,671083,605113,666971,682998,502054,54.48,,,,,,,,48,3,Cutter,2,2,2,2,2,2,2,2,Standard,Standard,189.0,0.0,0.0
467,FF,2023-08-15,96.8,-1.08,6.54,"Díaz, Elias",553869,666818,,foul,,,,,9,Elias Diaz grounds out to first baseman Christian Walker.,R,R,R,COL,AZ,S,,,0,1,2023,-0.42,1.15,0.33,1.65,,,,2,6,Bot,,,,,672515,,,4.725340546200101,-140.74631340920394,-10.130004503235869,-6.634989707305321,28.10536117831003,-14.922414711182869,3.13,1.43,206.0,69.1,37.0,96.9,2320.0,6.1,716978,666818,672515,572233,672695,671083,605113,666971,682998,502054,54.36,,,,,,,,48,2,4-Seam Fastball,2,2,2,2,2,2,2,2,Standard,Standard,210.0,0.0,-0.023
468,FC,2023-08-15,88.8,-1.43,6.53,"Díaz, Elias",553869,666818,,called_strike,,,,,12,Elias Diaz grounds out to first baseman Christian Walker.,R,R,R,COL,AZ,S,,,0,0,2023,0.46,0.47,0.2,3.39,,,,2,6,Bot,,,,,672515,,,3.02090680318092,-129.37518879463482,-2.683226104197929,4.640211435308298,24.146080092519057,-26.54092120962917,3.23,1.31,,,,88.8,2140.0,6.0,716978,666818,672515,572233,672695,671083,605113,666971,682998,502054,54.53,,,,,,,,48,1,Cutter,2,2,2,2,2,2,2,2,Standard,Standard,179.0,0.0,-0.017
469,FF,2023-08-15,96.4,-2.01,5.98,"Díaz, Elias",553869,686826,field_out,hit_into_play,,,,,6,"Elias Diaz grounds out, shortstop Nick Ahmed to first baseman Christian Walker.",R,R,R,COL,AZ,X,6.0,ground_ball,0,0,2023,-0.59,0.85,0.29,2.15,,,,0,2,Bot,109.15,153.64,,,672515,,,7.332917517246392,-140.19591197208103,-6.478942889785894,-9.411701975147215,29.455800230213324,-19.642543354435844,3.13,1.43,14.0,106.6,-8.0,95.4,2027.0,5.6,716978,686826,672515,572233,672695,671083,605113,666971,682998,502054,54.94,0.357,0.321,0.0,1.0,0.0,0.0,2.0,13,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,226.0,-0.023,-0.238
470,CH,2023-08-14,88.4,-1.75,5.52,"Díaz, Elias",553869,518876,field_out,hit_into_play,,,,,8,Elias Diaz flies out to right fielder Corbin Carroll.,R,R,R,COL,AZ,X,9.0,fly_ball,3,2,2023,-0.83,0.23,-0.15,1.87,,,,1,6,Bot,171.92,113.79,,,672515,,,5.611377019281272,-128.7817307492641,-3.369543557525421,-10.369574849861497,23.55599263979146,-29.11750064330269,3.14,1.42,241.0,83.1,50.0,88.6,2172.0,6.1,716998,518876,672515,572233,606466,607054,672695,666971,677950,682998,54.43,0.02,0.019,0.0,1.0,0.0,0.0,3.0,46,7,Changeup,2,4,2,4,4,2,2,4,Standard,Standard,239.0,-0.023,-0.207
471,SI,2023-08-14,91.8,-1.63,5.42,"Díaz, Elias",553869,518876,,ball,,,,,14,Elias Diaz flies out to right fielder Corbin Carroll.,R,R,R,COL,AZ,B,,,2,2,2023,-1.12,0.43,1.36,1.93,,,,1,6,Bot,,,,,672515,,,9.929176102422185,-133.38870929314143,-3.9624502037843774,-15.32261162630846,24.97312112072819,-26.41220461200333,3.12,1.4,,,,91.9,2199.0,6.1,716998,518876,672515,572233,606466,607054,672695,666971,677950,682998,54.39,,,,,,,,46,6,Sinker,2,4,2,4,4,2,2,4,Standard,Standard,222.0,0.0,0.059
472,SL,2023-08-14,85.2,-1.81,5.45,"Díaz, Elias",553869,518876,,foul,,,,,6,Elias Diaz flies out to right fielder Corbin Carroll.,R,R,R,COL,AZ,S,,,2,2,2023,0.05,0.23,0.38,2.48,,,,1,6,Bot,,,,,672515,,,5.0452124032973575,-124.217732779103,-1.266478655520942,-0.3072609560709159,20.764047348959924,-29.68526987053302,3.14,1.42,301.0,81.9,37.0,86.0,2280.0,6.3,716998,518876,672515,572233,606466,607054,672695,666971,677950,682998,54.18,,,,,,,,46,5,Slider,2,4,2,4,4,2,2,4,Standard,Standard,120.0,0.0,0.0
473,FF,2023-08-14,91.2,-1.95,5.44,"Díaz, Elias",553869,518876,,ball,,,,,11,Elias Diaz flies out to right fielder Corbin Carroll.,R,R,R,COL,AZ,B,,,1,2,2023,-0.53,0.83,-1.62,4.35,,,,1,6,Bot,,,,,672515,,,1.9550765561497567,-132.9162360988484,1.280378310365694,-6.678506540204235,25.325902576654737,-22.692010121839573,3.1,1.45,,,,91.4,2255.0,6.1,716998,518876,672515,572233,606466,607054,672695,666971,677950,682998,54.41,,,,,,,,46,4,4-Seam Fastball,2,4,2,4,4,2,2,4,Standard,Standard,231.0,0.0,0.029
474,CU,2023-08-14,82.2,-1.76,5.57,"Díaz, Elias",553869,518876,,ball,,,,,14,Elias Diaz flies out to right fielder Corbin Carroll.,R,R,R,COL,AZ,B,,,0,2,2023,0.7,-0.94,0.23,0.63,,,,1,6,Bot,,,,,672515,,,3.1508024105522714,-119.70871680638564,-2.864099260582904,6.111226406269138,22.606795658433533,-40.858892056457776,3.12,1.47,,,,82.2,2589.0,6.2,716998,518876,672515,572233,606466,607054,672695,666971,677950,682998,54.29,,,,,,,,46,3,Curveball,2,4,2,4,4,2,2,4,Standard,Standard,50.0,0.0,0.012
475,FC,2023-08-14,89.9,-1.89,5.42,"Díaz, Elias",553869,518876,,foul,,,,,6,Elias Diaz flies out to right fielder Corbin Carroll.,R,R,R,COL,AZ,S,,,0,1,2023,-0.04,0.6,0.6,2.32,,,,1,6,Bot,,,,,672515,,,6.236855260806437,-130.9570815025336,-3.038622822590374,-1.5784864864896129,24.55090903297004,-24.84072632035788,3.14,1.42,137.0,75.9,12.0,90.2,2227.0,6.2,716998,518876,672515,572233,606466,607054,672695,666971,677950,682998,54.32,,,,,,,,46,2,Cutter,2,4,2,4,4,2,2,4,Standard,Standard,212.0,0.0,-0.036
476,SI,2023-08-14,91.9,-1.7,5.44,"Díaz, Elias",553869,518876,,called_strike,,,,,9,Elias Diaz flies out to right fielder Corbin Carroll.,R,R,R,COL,AZ,S,,,0,0,2023,-1.08,0.58,0.7,1.94,,,,1,6,Bot,,,,,672515,,,8.40165784397824,-133.6395460457434,-4.361185761603424,-14.669635889369683,23.92950401575573,-24.47282794557798,3.12,1.52,,,,92.4,1929.0,6.2,716998,518876,672515,572233,606466,607054,672695,666971,677950,682998,54.28,,,,,,,,46,1,Sinker,2,4,2,4,4,2,2,4,Standard,Standard,222.0,0.0,-0.026
477,SI,2023-08-14,91.7,-1.84,5.39,"Díaz, Elias",553869,518876,field_out,hit_into_play,,,,,7,Elias Diaz lines out to center fielder Alek Thomas.,R,R,R,COL,AZ,X,8.0,line_drive,1,1,2023,-0.94,0.55,-0.43,1.94,,,,0,4,Bot,113.34,57.33,,,672515,,,5.548687049692061,-133.49938576968717,-4.080811049027498,-12.383341693312856,26.283854004172465,-24.95767288229417,3.14,1.42,351.0,95.1,22.0,91.7,2218.0,6.1,716998,518876,672515,572233,606466,607054,672695,666971,677950,682998,54.41,0.203,0.248,0.0,1.0,0.0,0.0,3.0,29,3,Sinker,0,2,0,2,2,0,0,2,Standard,Standard,228.0,-0.029,-0.228
478,SL,2023-08-14,85.9,-1.92,5.47,"Díaz, Elias",553869,518876,,ball,,,,,14,Elias Diaz lines out to center fielder Alek Thomas.,R,R,R,COL,AZ,B,,,0,1,2023,0.04,0.17,0.97,0.55,,,,0,4,Bot,,,,,672515,,,6.761829512655714,-124.96358035214308,-5.780937278494724,-0.8698975473297591,23.351231338413275,-29.420497137979574,3.24,1.42,,,,85.9,2206.0,6.2,716998,518876,672515,572233,606466,607054,672695,666971,677950,682998,54.35,,,,,,,,29,2,Slider,0,2,0,2,2,0,0,2,Standard,Standard,198.0,0.0,0.028
479,FC,2023-08-14,88.7,-1.88,5.53,"Díaz, Elias",553869,518876,,foul,,,,,2,Elias Diaz lines out to center fielder Alek Thomas.,R,R,R,COL,AZ,S,,,0,0,2023,0.11,0.67,-0.2,3.21,,,,0,4,Bot,,,,,672515,,,3.888117143932351,-129.426675983187,-1.1988967013911829,0.5749739771467961,21.099526240198657,-24.445173330511537,3.14,1.42,226.0,75.1,27.0,89.5,2294.0,6.1,716998,518876,672515,572233,606466,607054,672695,666971,677950,682998,54.36,,,,,,,,29,1,Cutter,0,2,0,2,2,0,0,2,Standard,Standard,217.0,0.0,-0.038
480,FF,2023-08-14,92.8,-1.78,5.5,"Díaz, Elias",553869,518876,strikeout,swinging_strike,,,,,12,Elias Diaz strikes out swinging.,R,R,R,COL,AZ,S,2.0,,1,2,2023,-0.54,1.14,0.18,3.64,,,453568.0,2,1,Bot,,,,,672515,,,6.184207714264729,-135.09782013332017,-1.46087248132218,-7.945592737720775,28.02343066105269,-18.108022289125163,3.14,1.42,,,,92.7,2346.0,6.1,716998,518876,672515,572233,606466,607054,672695,666971,677950,682998,54.41,,,0.0,1.0,0.0,0.0,,9,4,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,224.0,-0.024,-0.173
