,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
30,CH,2023-05-05,89.3,-2.43,5.91,"Hilliard, Sam",656541,657508,,ball,,,,,11,"Sam Hilliard grounds out, third baseman Gunnar Henderson to first baseman Ryan Mountcastle.",R,L,R,ATL,BAL,B,,,2,2,2023,-1.4,0.71,-1.7,2.91,,,,1,7,Bot,,,,,668939,,,4.802217360483064,-130.06908174133855,-2.9304471093982625,-16.854542675203387,25.872181417017835,-23.686663774391796,3.49,1.72,,,,90.4,2010.0,6.8,718298,657508,668939,663624,602104,683002,622761,663630,656775,623993,53.71,,,,,,,,63,6,Changeup,1,9,1,9,9,1,1,9,Infield shade,Standard,247.0,0.0,0.059
31,CH,2023-05-05,89.4,-2.24,6.04,"Hilliard, Sam",656541,657508,,ball,,,,,11,"Sam Hilliard grounds out, third baseman Gunnar Henderson to first baseman Ryan Mountcastle.",R,L,R,ATL,BAL,B,,,1,2,2023,-1.42,0.68,-1.75,3.64,,,,1,7,Bot,,,,,668939,,,4.248550861332421,-130.21572107154986,-1.371873009245236,-17.05477163114101,26.283217468370523,-24.37864393392973,3.51,1.68,,,,90.4,2011.0,6.7,718298,657508,668939,663624,602104,683002,622761,663630,656775,623993,53.75,,,,,,,,63,5,Changeup,1,9,1,9,9,1,1,9,Infield shade,Standard,246.0,0.0,0.029
32,FF,2023-05-05,97.2,-1.88,6.33,"Hilliard, Sam",656541,657508,,foul,,,,,3,"Sam Hilliard grounds out, third baseman Gunnar Henderson to first baseman Ryan Mountcastle.",R,L,R,ATL,BAL,S,,,1,2,2023,-0.79,1.36,0.35,3.26,,,,1,7,Bot,,,,,668939,,,7.833080116171376,-141.26293478592584,-5.849491410856733,-12.331837323383125,31.550836203267536,-12.746433581456197,3.63,1.77,254.0,77.2,34.0,97.8,2128.0,6.7,718298,657508,668939,663624,602104,683002,622761,663630,656775,623993,53.85,,,,,,,,63,4,4-Seam Fastball,1,9,1,9,9,1,1,9,Infield shade,Standard,215.0,0.0,0.0
33,FF,2023-05-05,98.2,-1.97,6.24,"Hilliard, Sam",656541,657508,,ball,,,,,11,"Sam Hilliard grounds out, third baseman Gunnar Henderson to first baseman Ryan Mountcastle.",R,L,R,ATL,BAL,B,,,0,2,2023,-0.8,1.35,-1.16,3.72,,,,1,7,Bot,,,,,668939,,,4.078019224459557,-142.91746790811283,-4.462717244378284,-11.96342909696748,33.594122078084624,-12.915636908143718,3.6,1.77,,,,98.5,2244.0,6.5,718298,657508,668939,663624,602104,683002,622761,663630,656775,623993,53.99,,,,,,,,63,3,4-Seam Fastball,1,9,1,9,9,1,1,9,Infield shade,Standard,215.0,0.0,0.012
34,FF,2023-05-05,97.9,-2.13,6.18,"Hilliard, Sam",656541,657508,,called_strike,,,,,7,"Sam Hilliard grounds out, third baseman Gunnar Henderson to first baseman Ryan Mountcastle.",R,L,R,ATL,BAL,S,,,0,1,2023,-0.7,1.38,-0.66,2.05,,,,1,7,Bot,,,,,668939,,,5.600349152131173,-142.32481676516787,-8.852523279741135,-10.736454700922636,32.77256721270376,-11.520172427082333,3.51,1.72,,,,98.1,2303.0,6.5,718298,657508,668939,663624,602104,683002,622761,663630,656775,623993,54.02,,,,,,,,63,2,4-Seam Fastball,1,9,1,9,9,1,1,9,Infield shade,Standard,209.0,0.0,-0.036
35,FF,2023-05-05,97.5,-2.07,6.36,"Hilliard, Sam",656541,657508,,called_strike,,,,,1,"Sam Hilliard grounds out, third baseman Gunnar Henderson to first baseman Ryan Mountcastle.",R,L,R,ATL,BAL,S,,,0,0,2023,-0.71,1.5,-0.69,3.62,,,,1,7,Bot,,,,,668939,,,5.383771007066037,-141.85248546072654,-5.335394687798509,-10.874882903136694,32.15285079207245,-10.880654560048251,3.6,1.7,,,,98.2,2268.0,6.6,718298,657508,668939,663624,602104,683002,622761,663630,656775,623993,53.85,,,,,,,,63,1,4-Seam Fastball,1,9,1,9,9,1,1,9,Standard,Standard,214.0,0.0,-0.026
36,CU,2023-05-05,77.8,-2.82,5.65,"Hilliard, Sam",656541,608723,double,hit_into_play,,,,,13,Sam Hilliard doubles (5) on a ground ball to left fielder Ryan McKenna.,R,L,R,ATL,BAL,X,7.0,ground_ball,1,2,2023,1.38,-0.68,-1.12,1.82,,,,0,9,Bot,69.03,148.44,,,668939,,,1.1010391020656425,-113.28490565849488,-0.0337156268466245,11.633979396396722,21.96041669312748,-38.23683203333291,3.63,1.77,8.0,69.0,-13.0,77.3,2919.0,6.0,718298,608723,668939,663624,602104,683002,622761,663630,656775,669065,54.48,0.049,0.044,1.25,1.0,1.0,1.0,2.0,79,5,Curveball,4,9,4,9,9,4,4,9,Infield shade,Standard,53.0,0.011,0.698
37,FF,2023-05-05,94.3,-2.55,5.77,"Hilliard, Sam",656541,608723,,foul,,,,,6,Sam Hilliard doubles (5) on a ground ball to left fielder Ryan McKenna.,R,L,R,ATL,BAL,S,,,1,2,2023,-0.67,1.34,0.65,2.95,,,,0,9,Bot,,,,,668939,,,9.818998018002356,-136.89398554356,-4.586193701284001,-10.59943192748358,30.71579499895701,-14.528741849509808,3.63,1.77,126.0,79.7,10.0,94.2,2265.0,6.4,718298,608723,668939,663624,602104,683002,622761,663630,656775,669065,54.08,,,,,,,,79,4,4-Seam Fastball,4,9,4,9,9,4,4,9,Infield shade,Standard,214.0,0.0,0.0
38,FF,2023-05-05,93.3,-2.73,5.75,"Hilliard, Sam",656541,608723,,ball,,,,,11,Sam Hilliard doubles (5) on a ground ball to left fielder Ryan McKenna.,R,L,R,ATL,BAL,B,,,0,2,2023,-0.63,1.12,-1.01,4.25,,,,0,9,Bot,,,,,668939,,,5.80847176488497,-135.8239770000452,-0.6120862079979592,-9.030459371322266,27.777374224514947,-18.27060762583552,3.5,1.69,,,,93.6,2313.0,6.3,718298,608723,668939,663624,602104,683002,622761,663630,656775,669065,54.21,,,,,,,,79,3,4-Seam Fastball,4,9,4,9,9,4,4,9,Infield shade,Standard,214.0,0.0,0.022
39,FF,2023-05-05,93.7,-2.63,5.82,"Hilliard, Sam",656541,608723,,swinging_strike,,,,,3,Sam Hilliard doubles (5) on a ground ball to left fielder Ryan McKenna.,R,L,R,ATL,BAL,S,,,0,1,2023,-0.35,1.47,0.68,3.73,,,,0,9,Bot,,,,,668939,,,9.314653937368243,-136.22485563233778,-2.8877746029572084,-6.401979498185037,29.55391545519721,-13.458253384679852,3.63,1.77,,,,93.9,2331.0,6.4,718298,608723,668939,663624,602104,683002,622761,663630,656775,669065,54.1,,,,,,,,79,2,4-Seam Fastball,4,9,4,9,9,4,4,9,Standard,Standard,215.0,0.0,-0.049
40,FF,2023-05-05,92.0,-2.49,5.96,"Hilliard, Sam",656541,608723,,foul,,,,,4,Sam Hilliard doubles (5) on a ground ball to left fielder Ryan McKenna.,R,L,R,ATL,BAL,S,,,0,0,2023,-0.26,1.5,-0.43,3.05,,,,0,9,Bot,,,,,668939,,,5.793219881316742,-133.82264840532426,-4.789610378678596,-4.407362159678298,28.13602132512296,-13.349381484532158,3.63,1.77,223.0,83.0,53.0,92.0,2261.0,6.2,718298,608723,668939,663624,602104,683002,622761,663630,656775,669065,54.26,,,,,,,,79,1,4-Seam Fastball,4,9,4,9,9,4,4,9,Standard,Standard,211.0,0.0,-0.038
41,FF,2023-05-04,97.0,3.57,5.31,"Hilliard, Sam",656541,640462,strikeout,swinging_strike,,,,,4,Sam Hilliard strikes out swinging.,R,L,L,MIA,ATL,S,2.0,,1,2,2023,0.9,1.22,-0.54,2.65,,,,0,9,Top,,,,,663743,,,-13.233098793894436,-140.5922912346287,-4.334540456400608,15.100244011073578,33.799987644455925,-15.143703727961949,3.63,1.77,,,,97.9,2249.0,7.2,718308,640462,663743,493329,650333,516416,542932,650559,665862,680814,53.34,,,0.0,1.0,0.0,0.0,,71,4,4-Seam Fastball,3,4,4,3,4,3,4,3,Strategic,Standard,122.0,0.016,-0.173
42,FF,2023-05-04,97.8,3.59,5.34,"Hilliard, Sam",656541,640462,,ball,,,,,2,Sam Hilliard strikes out swinging.,R,L,L,MIA,ATL,B,,,0,2,2023,1.06,1.01,-0.01,3.68,,,,0,9,Top,,,,,663743,,,-12.33404304479767,-141.899837657862,-1.2400006852858447,17.2357213740504,34.417664483434294,-18.525692960153805,3.83,1.81,,,,99.0,2323.0,7.2,718308,640462,663743,493329,650333,516416,542932,650559,665862,680814,53.26,,,,,,,,71,3,4-Seam Fastball,3,4,4,3,4,3,4,3,Strategic,Standard,120.0,0.0,0.022
43,ST,2023-05-04,84.1,3.74,5.22,"Hilliard, Sam",656541,640462,,foul,,,,,12,Sam Hilliard strikes out swinging.,R,L,L,MIA,ATL,S,,,0,1,2023,-0.6,0.62,0.94,2.75,,,,0,9,Top,,,,,663743,,,-5.3906756727010094,-122.34552997083944,-0.5578965983725842,-4.968507333863922,24.33891630541217,-26.08264188877727,3.63,1.77,83.0,102.3,3.0,85.5,2325.0,7.2,718308,640462,663743,493329,650333,516416,542932,650559,665862,680814,53.29,,,,,,,,71,2,Sweeper,3,4,4,3,4,3,4,3,Standard,Standard,277.0,0.0,-0.049
44,FF,2023-05-04,95.9,3.69,5.17,"Hilliard, Sam",656541,640462,,called_strike,,,,,5,Sam Hilliard strikes out swinging.,R,L,L,MIA,ATL,S,,,0,0,2023,0.83,1.15,0.27,2.75,,,,0,9,Top,,,,,663743,,,-11.066128864635528,-139.18168655140272,-3.411891917585524,13.308549944184437,32.037897138281984,-16.59766383892374,3.59,1.71,,,,97.2,2273.0,7.2,718308,640462,663743,493329,650333,516416,542932,650559,665862,680814,53.27,,,,,,,,71,1,4-Seam Fastball,3,4,4,3,4,3,4,3,Standard,Standard,120.0,0.0,-0.038
45,FA,2023-05-03,70.2,-3.2,4.14,"Hilliard, Sam",656541,607732,grounded_into_double_play,hit_into_play,,,,,5,"Sam Hilliard grounds into a double play, third baseman Jon Berti to shortstop Garrett Hampson to first baseman Yuli Gurriel.   Kevin Pillar out at 2nd.    Sam Hilliard out at 1st.",R,L,R,MIA,ATL,X,5.0,ground_ball,0,0,2023,-1.33,0.21,-0.21,2.38,,,607680.0,0,9,Top,111.67,162.6,,,663743,,,7.7944987367061,-101.80287996093358,3.8807264994904473,-10.553526776329193,17.27773726577725,-31.67246958406207,3.63,1.77,49.0,105.8,0.0,68.5,1711.0,5.2,718321,607732,663743,493329,669364,542932,641658,650559,680814,660821,55.29,0.514,0.483,0.0,1.0,0.0,0.0,4.0,82,1,Other,6,14,14,6,14,6,14,6,Infield shade,Strategic,276.0,0.0,-0.525
46,FF,2023-05-01,96.7,-1.96,5.87,"Hilliard, Sam",656541,656731,strikeout,swinging_strike,,,,,5,Sam Hilliard strikes out swinging.,R,L,R,NYM,ATL,S,2.0,,1,2,2023,-0.75,1.43,0.13,2.72,,669221.0,592696.0,1,5,Top,,,,,682626,,,7.434537332136871,-140.53809512642985,-6.194232374721569,-11.640493183920842,33.46084536623592,-11.958127645854844,3.62,1.77,,,,98.5,2333.0,7.5,718361,656731,682626,624413,643446,683146,596019,592192,607043,516782,53.0,,,0.0,1.0,0.0,0.0,,32,4,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,219.0,0.062,-0.336
47,CH,2023-05-01,88.0,-2.08,5.7,"Hilliard, Sam",656541,656731,,swinging_strike,,,,,13,Sam Hilliard strikes out swinging.,R,L,R,NYM,ATL,S,,,1,1,2023,-1.33,0.72,-1.4,2.02,,669221.0,592696.0,1,5,Top,,,,,682626,,,4.506586583920928,-128.06189699438167,-4.348396279089165,-15.585014509697649,27.98209899350022,-23.51293392287933,3.62,1.77,,,,89.4,1600.0,7.3,718361,656731,682626,624413,643446,683146,596019,592192,607043,516782,53.21,,,,,,,,32,3,Changeup,1,0,0,1,0,1,0,1,Standard,Standard,238.0,0.0,-0.115
48,FF,2023-05-01,95.5,-1.98,5.81,"Hilliard, Sam",656541,656731,,foul,,,,,7,Sam Hilliard strikes out swinging.,R,L,R,NYM,ATL,S,,,1,0,2023,-0.72,1.27,-0.56,2.15,,669221.0,592696.0,1,5,Top,,,,,682626,,,5.483005995124356,-138.85943685298338,-7.011931660372024,-10.53919202629682,31.416233500653977,-14.37515489643462,3.62,1.77,144.0,78.1,12.0,97.5,2233.0,7.5,718361,656731,682626,624413,643446,683146,596019,592192,607043,516782,52.99,,,,,,,,32,2,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,215.0,0.0,-0.1
49,CH,2023-05-01,89.1,-2.27,5.68,"Hilliard, Sam",656541,656731,,ball,,,,,13,Sam Hilliard strikes out swinging.,R,L,R,NYM,ATL,B,,,0,0,2023,-1.08,0.46,-1.05,1.0,,669221.0,592696.0,1,5,Top,,,,,682626,,,5.376008055711402,-129.59310599386282,-6.55189509323588,-13.243241745919622,27.225471743587335,-25.783844774812604,3.78,1.88,,,,90.9,1451.0,7.4,718361,656731,682626,624413,643446,683146,596019,592192,607043,516782,53.07,,,,,,,,32,1,Changeup,1,0,0,1,0,1,0,1,Strategic,Standard,224.0,0.0,0.082
50,KC,2023-05-01,85.0,-2.92,5.64,"Hilliard, Sam",656541,502085,strikeout,swinging_strike,,,,,13,Sam Hilliard strikes out swinging.,R,L,R,NYM,ATL,S,2.0,,2,2,2023,0.76,-0.54,-0.97,1.32,,645277.0,,0,9,Top,,,,,682626,,,3.0571239310785745,-123.79274863376295,-2.744834644595437,7.239274401718315,25.084689650242023,-37.3367940466185,3.62,1.77,,,,85.5,2742.0,6.6,718361,502085,682626,624413,643446,641645,596019,592192,607043,516782,53.89,,,0.0,1.0,0.0,0.0,,70,5,Knuckle Curve,5,3,3,5,3,5,3,5,Strategic,Standard,43.0,0.068,-0.36
51,FC,2023-05-01,93.3,-2.89,5.56,"Hilliard, Sam",656541,502085,,called_strike,,,,,8,Sam Hilliard strikes out swinging.,R,L,R,NYM,ATL,S,,,2,1,2023,-0.13,1.39,-0.15,1.71,,645277.0,,0,9,Top,,,,,682626,,,7.4110778031197535,-135.5963576560785,-7.298813248202914,-3.1462390979430497,28.95387453227991,-13.585826477820518,3.66,1.77,,,,94.4,2688.0,6.9,718361,502085,682626,624413,643446,641645,596019,592192,607043,516782,53.56,,,,,,,,70,4,Cutter,5,3,3,5,3,5,3,5,Standard,Standard,194.0,0.0,-0.111
52,KC,2023-05-01,85.2,-2.91,5.58,"Hilliard, Sam",656541,502085,,ball,,,,,14,Sam Hilliard strikes out swinging.,R,L,R,NYM,ATL,B,,,1,1,2023,0.56,-0.5,1.19,1.31,,645277.0,,0,9,Top,,,,,682626,,,8.545112012018764,-123.84642994156752,-2.7153062863635684,3.98808617304391,25.22120174672984,-36.9252069667574,3.66,1.77,,,,85.5,2777.0,6.6,718361,502085,682626,624413,643446,641645,596019,592192,607043,516782,53.93,,,,,,,,70,3,Knuckle Curve,5,3,3,5,3,5,3,5,Standard,Standard,43.0,0.0,0.069
53,FC,2023-05-01,92.6,-2.83,5.63,"Hilliard, Sam",656541,502085,,called_strike,,,,,9,Sam Hilliard strikes out swinging.,R,L,R,NYM,ATL,S,,,1,0,2023,-0.2,1.38,0.72,1.92,,645277.0,,0,9,Top,,,,,682626,,,9.588170041476218,-134.47088269712506,-6.725331214234079,-4.434989335369451,27.730174684549205,-14.104855149466534,3.75,1.77,,,,93.5,2695.0,6.8,718361,502085,682626,624413,643446,641645,596019,592192,607043,516782,53.69,,,,,,,,70,2,Cutter,5,3,3,5,3,5,3,5,Standard,Standard,208.0,0.0,-0.083
54,SL,2023-05-01,84.6,-2.84,5.73,"Hilliard, Sam",656541,502085,,ball,,,,,9,Sam Hilliard strikes out swinging.,R,L,R,NYM,ATL,B,,,0,0,2023,0.45,-0.27,0.71,2.13,,645277.0,,0,9,Top,,,,,682626,,,7.420599619973337,-123.05553168147878,-1.478053554100898,3.1017915941036995,24.89588785433379,-34.83286853521707,3.69,1.8,,,,85.0,2514.0,6.6,718361,502085,682626,624413,643446,641645,596019,592192,607043,516782,53.92,,,,,,,,70,1,Slider,5,3,3,5,3,5,3,5,Standard,Standard,45.0,0.0,0.049
55,CU,2023-05-01,78.1,-2.01,5.95,"Hilliard, Sam",656541,656731,field_out,hit_into_play,,,,,13,Sam Hilliard flies out to center fielder Brandon Nimmo.,R,L,R,NYM,ATL,X,8.0,fly_ball,1,2,2023,0.63,-1.28,-0.03,1.63,,,,0,3,Top,133.92,69.23,,,682626,,,3.155958735579621,-113.57301188357287,0.088495941900152,4.6607743569490445,24.526557129360874,-43.38211885234013,3.62,1.77,322.0,90.6,38.0,78.8,2267.0,7.3,718361,656731,682626,624413,643446,683146,596019,592192,607043,516782,53.24,0.014,0.013,0.0,1.0,0.0,0.0,3.0,15,4,Curveball,1,0,0,1,0,1,0,1,Infield shade,Standard,31.0,0.026,-0.173
56,FF,2023-05-01,93.5,-1.94,6.06,"Hilliard, Sam",656541,656731,,foul,,,,,11,Sam Hilliard flies out to center fielder Brandon Nimmo.,R,L,R,NYM,ATL,S,,,1,1,2023,-0.55,1.3,-0.09,4.06,,,,0,3,Top,,,,,682626,,,6.091921294838434,-136.0393024212361,-2.324982370812388,-8.119063145560032,29.05017862651089,-15.732305497560947,3.62,1.77,253.0,75.0,35.0,95.3,2210.0,7.3,718361,656731,682626,624413,643446,683146,596019,592192,607043,516782,53.22,,,,,,,,15,3,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,208.0,0.0,-0.055
57,FF,2023-05-01,93.6,-2.06,6.04,"Hilliard, Sam",656541,656731,,foul,,,,,4,Sam Hilliard flies out to center fielder Brandon Nimmo.,R,L,R,NYM,ATL,S,,,1,0,2023,-0.81,1.43,-0.4,2.47,,,,0,3,Top,,,,,682626,,,6.182217442620706,-136.11075093527293,-6.7395928727230965,-11.426875328951358,29.92973587855805,-13.09420038175578,3.62,1.77,191.0,76.2,20.0,95.4,2284.0,7.3,718361,656731,682626,624413,643446,683146,596019,592192,607043,516782,53.15,,,,,,,,15,2,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,213.0,0.0,-0.046
58,FF,2023-05-01,92.3,-2.18,6.1,"Hilliard, Sam",656541,656731,,ball,,,,,11,Sam Hilliard flies out to center fielder Brandon Nimmo.,R,L,R,NYM,ATL,B,,,0,0,2023,-1.07,1.11,-1.85,3.22,,,,0,3,Top,,,,,682626,,,3.230510307339153,-134.4056646286057,-3.987166213803557,-13.690852079961536,28.720988011935635,-18.08627289125366,3.72,1.77,,,,94.0,2145.0,7.2,718361,656731,682626,624413,643446,683146,596019,592192,607043,516782,53.3,,,,,,,,15,1,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,208.0,0.0,0.036
59,FF,2023-05-01,95.2,-2.28,5.64,"Hilliard, Sam",656541,622098,strikeout,foul_tip,,,,,5,Sam Hilliard strikes out on a foul tip.,R,L,R,NYM,ATL,S,2.0,,1,2,2023,-0.68,1.67,-0.11,2.67,,,,0,7,Top,,,,,682626,,,7.1835268714119405,-138.20621444233498,-5.757608291990581,-10.4310836444706,35.27586736213654,-9.740300587811886,3.62,1.77,,,,94.1,2585.0,6.1,718361,622098,682626,624413,643446,683146,596019,592192,607043,516782,54.42,,,0.0,1.0,0.0,0.0,,53,4,4-Seam Fastball,4,3,3,4,3,4,3,4,Infield shade,Standard,210.0,0.043,-0.173
60,FF,2023-05-01,94.9,-2.42,5.55,"Hilliard, Sam",656541,622098,,ball,,,,,11,Sam Hilliard strikes out on a foul tip.,R,L,R,NYM,ATL,B,,,0,2,2023,-0.85,1.44,-1.2,3.75,,,,0,7,Top,,,,,682626,,,5.079009873998176,-138.03045977019946,-2.168406076402325,-12.061847302568076,35.242710006576324,-13.682430095363626,3.8,1.77,,,,93.8,2573.0,6.0,718361,622098,682626,624413,643446,683146,596019,592192,607043,516782,54.5,,,,,,,,53,3,4-Seam Fastball,4,3,3,4,3,4,3,4,Infield shade,Standard,211.0,0.0,0.022
61,CH,2023-05-01,83.7,-2.62,5.34,"Hilliard, Sam",656541,622098,,called_strike,,,,,5,Sam Hilliard strikes out on a foul tip.,R,L,R,NYM,ATL,S,,,0,1,2023,-1.21,0.93,-0.05,2.5,,,,0,7,Top,,,,,682626,,,8.281230600246491,-121.54329151408103,-1.87091320137904,-13.656598364120049,26.41470100081028,-22.85919395724254,3.86,1.77,,,,83.1,1897.0,6.3,718361,622098,682626,624413,643446,683146,596019,592192,607043,516782,54.24,,,,,,,,53,2,Changeup,4,3,3,4,3,4,3,4,Standard,Standard,246.0,0.0,-0.049
62,CU,2023-05-01,77.0,-2.35,5.63,"Hilliard, Sam",656541,622098,,called_strike,,,,,8,Sam Hilliard strikes out on a foul tip.,R,L,R,NYM,ATL,S,,,0,0,2023,1.32,-0.62,0.1,1.79,,,,0,7,Top,,,,,682626,,,2.778260625205949,-112.04195302875256,0.0497826480769607,10.467247241228678,23.054732445632524,-37.62488050148757,3.92,1.85,,,,76.4,2759.0,6.1,718361,622098,682626,624413,643446,683146,596019,592192,607043,516782,54.36,,,,,,,,53,1,Curveball,4,3,3,4,3,4,3,4,Strategic,Standard,66.0,0.0,-0.038
63,SI,2023-04-27,92.9,-3.34,6.23,"Hilliard, Sam",656541,571670,strikeout,called_strike,,,,,5,Sam Hilliard called out on strikes.,R,L,R,ATL,MIA,S,2.0,,0,2,2023,-1.38,0.73,0.09,2.49,,,,1,9,Bot,,,,,663743,,,11.828742777486417,-134.77661042319602,-5.409347002318726,-19.314982464965222,26.74782869104895,-22.20357535585379,3.62,1.76,,,,93.3,2050.0,6.5,718410,571670,663743,493329,650333,516416,542932,650559,665862,624585,53.99,,,0.0,1.0,0.0,0.0,,74,4,Sinker,4,5,4,5,5,4,4,5,Infield shade,Standard,228.0,-0.064,-0.107
64,FF,2023-04-27,94.2,-3.3,6.19,"Hilliard, Sam",656541,571670,,foul,,,,,4,Sam Hilliard called out on strikes.,R,L,R,ATL,MIA,S,,,0,2,2023,-1.05,1.15,-0.45,2.86,,,,1,9,Bot,,,,,663743,,,9.79282330868119,-136.85785869557654,-5.513141960726677,-15.394210200876165,29.501542140936223,-16.66408241670896,3.62,1.76,248.0,74.0,47.0,94.6,2238.0,6.6,718410,571670,663743,493329,650333,516416,542932,650559,665862,624585,53.93,,,,,,,,74,3,4-Seam Fastball,4,5,4,5,5,4,4,5,Infield shade,Standard,229.0,0.0,0.0
65,FF,2023-04-27,92.2,-3.32,6.24,"Hilliard, Sam",656541,571670,,swinging_strike,,,,,3,Sam Hilliard called out on strikes.,R,L,R,ATL,MIA,S,,,0,1,2023,-1.01,1.18,0.38,3.27,,,,1,9,Bot,,,,,663743,,,11.626012136997865,-133.83745592498414,-4.287972970776479,-14.65322545264307,28.02553444260261,-17.161096829990466,3.62,1.76,,,,92.4,2168.0,6.5,718410,571670,663743,493329,650333,516416,542932,650559,665862,624585,54.03,,,,,,,,74,2,4-Seam Fastball,4,5,4,5,5,4,4,5,Infield shade,Standard,229.0,0.0,-0.036
66,FF,2023-04-27,92.9,-3.54,6.33,"Hilliard, Sam",656541,571670,,called_strike,,,,,8,Sam Hilliard called out on strikes.,R,L,R,ATL,MIA,S,,,0,0,2023,-1.03,1.15,-0.23,2.32,,,,1,9,Bot,,,,,663743,,,10.723073625054518,-134.75420042275354,-6.995948910811588,-14.8826822658263,29.40659669994922,-16.698408421705516,3.62,1.76,,,,92.9,2236.0,6.5,718410,571670,663743,493329,650333,516416,542932,650559,665862,624585,54.01,,,,,,,,74,1,4-Seam Fastball,4,5,4,5,5,4,4,5,Infield shade,Standard,228.0,0.0,-0.026
67,CH,2023-04-26,92.5,-1.99,6.16,"Hilliard, Sam",656541,645261,strikeout,swinging_strike_blocked,,,,,14,Sam Hilliard strikes out swinging.,R,L,R,ATL,MIA,S,2.0,,3,2,2023,-1.29,-0.23,0.17,0.22,,,542303.0,2,5,Bot,,,,,607732,,,8.249351767744788,-134.25640106347993,-8.79410109013962,-17.300895908611473,27.35061143705429,-33.31412200520732,3.63,1.77,,,,92.3,1932.0,6.2,718411,645261,607732,643265,650333,542932,641658,541645,665862,660821,54.35,,,0.0,1.0,0.0,0.0,,37,6,Changeup,0,3,0,3,3,0,0,3,Infield shade,Standard,241.0,-0.024,-0.256
68,FF,2023-04-26,97.0,-2.0,6.17,"Hilliard, Sam",656541,645261,,foul,,,,,3,Sam Hilliard strikes out swinging.,R,L,R,ATL,MIA,S,,,3,1,2023,-1.05,1.1,0.35,3.3,,,542303.0,2,5,Bot,,,,,607732,,,8.649079675932505,-141.0530447527756,-4.674202018693005,-15.948775186381765,30.24122244558628,-16.521516929434537,3.63,1.77,245.0,83.4,61.0,96.8,2333.0,6.1,718411,645261,607732,643265,650333,542932,641658,541645,665862,660821,54.44,,,,,,,,37,5,4-Seam Fastball,0,3,0,3,3,0,0,3,Infield shade,Strategic,232.0,0.0,-0.079
69,SI,2023-04-26,96.8,-2.09,6.17,"Hilliard, Sam",656541,645261,,called_strike,,,,,7,Sam Hilliard strikes out swinging.,R,L,R,ATL,MIA,S,,,3,0,2023,-1.57,0.42,-0.33,1.92,,,542303.0,2,5,Bot,,,,,607732,,,8.223478469057072,-140.68533061584273,-6.742158206600354,-22.755897868092937,30.478656094257385,-25.23249299680593,3.52,1.77,,,,96.5,2414.0,6.1,718411,645261,607732,643265,650333,542932,641658,541645,665862,660821,54.42,,,,,,,,37,4,Sinker,0,3,0,3,3,0,0,3,Infield shade,Strategic,227.0,0.0,-0.049
70,CH,2023-04-26,90.9,-1.91,6.25,"Hilliard, Sam",656541,645261,,ball,,,,,11,Sam Hilliard strikes out swinging.,R,L,R,ATL,MIA,B,,,2,0,2023,-1.24,0.45,-1.24,3.37,,,542303.0,2,5,Bot,,,,,607732,,,4.284311246222125,-132.3660604327896,-2.3160560068592004,-15.484084178373434,26.15268104515271,-26.6003779413929,3.65,1.77,,,,90.8,2000.0,6.0,718411,645261,607732,643265,650333,542932,641658,541645,665862,660821,54.48,,,,,,,,37,3,Changeup,0,3,0,3,3,0,0,3,Infield shade,Standard,236.0,0.0,0.088
71,CH,2023-04-26,91.0,-2.04,6.22,"Hilliard, Sam",656541,645261,,ball,,,,,14,Sam Hilliard strikes out swinging.,R,L,R,ATL,MIA,B,,,1,0,2023,-1.27,0.13,0.26,1.58,,,542303.0,2,5,Bot,,,,,607732,,,8.438029977439024,-132.2079223984002,-6.034749572617882,-16.60723074694978,26.206600865240752,-29.542015172352144,3.52,1.77,,,,90.8,1939.0,6.1,718411,645261,607732,643265,650333,542932,641658,541645,665862,660821,54.39,,,,,,,,37,2,Changeup,0,3,0,3,3,0,0,3,Infield shade,Standard,236.0,0.0,0.031
